word,hiragana,romaji,reason,note,pos,category
欲,よく,yoku,similar_romaji,kept:夜/yoru,普通名詞,抽象物
浴槽,よくそう,yokuso,similar_romaji,kept:牧草/bokuso,普通名詞,場所-施設部位
浴用,よくよう,yokuyo,similar_romaji,kept:木曜/mokuyo,普通名詞,抽象物
余興,よきょう,yokyo,similar_romaji,kept:増強/zokyo,普通名詞,抽象物
洋弓,ようきゅう,yokyu,similar_romaji,kept:号泣/gokyu,普通名詞,人工物-その他
洋間,ようま,yoma,similar_romaji,kept:土間/doma,普通名詞,場所-施設
羊毛,ようもう,yomo,similar_romaji,kept:供/tomo,普通名詞,動物-部位
夜中,よなか,yonaka,similar_romaji,kept:夜長/yonaga,時相名詞,時間
幼年,ようねん,yonen,similar_romaji,kept:芳年/honen,普通名詞,人;時間
要覧,ようらん,yoran,similar_romaji,kept:溶岩/yogan,普通名詞,人工物-その他
要領,ようりょう,yoryo,similar_romaji,kept:幼魚/yogyo,普通名詞,抽象物
要塞,ようさい,yosai,similar_romaji,kept:後妻/gosai,普通名詞,場所-施設
葉酸,ようさん,yosan,similar_romaji,kept:溶岩/yogan,普通名詞,自然物
寄席,よせ,yose,similar_romaji,kept:嫁/yome,普通名詞,場所-施設
妖精,ようせい,yosei,similar_romaji,kept:土星/dosei,普通名詞,人
予選,よせん,yosen,similar_romaji,kept:母船/bosen,サ変名詞,抽象物
洋紙,ようし,yoshi,similar_romaji,kept:年/toshi,普通名詞,人工物-その他
洋書,ようしょ,yosho,similar_romaji,kept:蔵書/zosho,普通名詞,人工物-その他;抽象物
陽春,ようしゅん,yoshun,similar_romaji,kept:早春/soshun,時相名詞,時間
余所,よそ,yoso,similar_romaji,kept:横/yoko,普通名詞,場所-その他
用水,ようすい,yosui,similar_romaji,kept:雑炊/zosui,普通名詞,自然物
予定,よてい,yotei,similar_romaji,kept:湖底/kotei,サ変名詞,抽象物
洋陶,ようとう,yoto,similar_romaji,kept:元/moto,普通名詞,人工物-その他
齢,よわい,yowai,similar_romaji,kept:妖怪/yokai,普通名詞,時間
余裕,よゆう,yoyu,similar_romaji,kept:夜/yoru,普通名詞,抽象物
友愛,ゆうあい,yuai,similar_romaji,kept:雪/yuki,普通名詞,抽象物
ゆうべ,ゆうべ,yube,similar_romaji,kept:夢/yume,時相名詞,時間
郵便,ゆうびん,yubin,similar_romaji,kept:油分/yubun,普通名詞,抽象物
勇断,ゆうだん,yudan,similar_romaji,kept:夕飯/yuhan,サ変名詞,抽象物
誘導,ゆうどう,yudo,similar_romaji,kept:宿/yado,サ変名詞,抽象物
遊泳,ゆうえい,yuei,similar_romaji,kept:野営/yaei,サ変名詞,抽象物
輸液,ゆえき,yueki,similar_romaji,kept:樹液/jueki,普通名詞,人工物-その他
油画,ゆが,yuga,similar_romaji,kept:床/yuka,普通名詞,抽象物
遊学,ゆうがく,yugaku,similar_romaji,kept:儒学/jugaku,サ変名詞,抽象物
夕方,ゆうがた,yugata,similar_romaji,kept:姿/sugata,時相名詞,時間
夕げ,ゆうげ,yuge,similar_romaji,kept:夢/yume,普通名詞,人工物-食べ物
遊技,ゆうぎ,yugi,similar_romaji,kept:杉/sugi,普通名詞,抽象物
遊具,ゆうぐ,yugu,similar_romaji,kept:融合/yugo,普通名詞,人工物-その他
夕日,ゆうひ,yuhi,similar_romaji,kept:雪/yuki,普通名詞,自然物
友人,ゆうじん,yujin,similar_romaji,kept:無人/mujin,普通名詞,人
遊女,ゆうじょ,yujo,similar_romaji,kept:融合/yugo,普通名詞,人
融解,ゆうかい,yukai,similar_romaji,kept:樹海/jukai,サ変名詞,抽象物
雪見,ゆきみ,yukimi,similar_romaji,kept:剥き身/mukimi,普通名詞,抽象物
夕刻,ゆうこく,yukoku,similar_romaji,kept:遊郭/yukaku,時相名詞,時間
遊興,ゆうきょう,yukyo,similar_romaji,kept:住居/jukyo,サ変名詞,抽象物
夕靄,ゆうもや,yumoya,similar_romaji,kept:弓矢/yumiya,普通名詞,抽象物
夕凪ぎ,ゆうなぎ,yunagi,similar_romaji,kept:柳/yanagi,普通名詞,抽象物
由来,ゆらい,yurai,similar_romaji,kept:位/kurai,サ変名詞,抽象物
遊楽,ゆうらく,yuraku,similar_romaji,kept:遊郭/yukaku,サ変名詞,抽象物
遊覧,ゆうらん,yuran,similar_romaji,kept:夕飯/yuhan,サ変名詞,抽象物
幽霊,ゆうれい,yurei,similar_romaji,kept:遊星/yusei,普通名詞,人
百合,ゆり,yuri,similar_romaji,kept:栗/kuri,普通名詞,植物
油彩,ゆさい,yusai,similar_romaji,kept:野菜/yasai,普通名詞,人工物-その他
遊山,ゆさん,yusan,similar_romaji,kept:夕飯/yuhan,普通名詞,抽象物
郵船,ゆうせん,yusen,similar_romaji,kept:遊星/yusei,普通名詞,人工物-乗り物
勇者,ゆうしゃ,yusha,similar_romaji,kept:空車/kusha,普通名詞,人
油脂,ゆし,yushi,similar_romaji,kept:主/nushi,普通名詞,人工物-食べ物
優勝,ゆうしょう,yusho,similar_romaji,kept:武将/busho,サ変名詞,抽象物
郵送,ゆうそう,yuso,similar_romaji,kept:重曹/juso,サ変名詞,抽象物
友禅,ゆうぜん,yuzen,similar_romaji,kept:油田/yuden,普通名詞,抽象物
柚子,ゆず,yuzu,similar_romaji,kept:錫/suzu,普通名詞,植物;人工物-食べ物
座長,ざちょう,zacho,similar_romaji,kept:がちょう/gacho,普通名詞,人
在留,ざいりゅう,zairyu,similar_romaji,kept:材料/zairyo,サ変名詞,抽象物
雑貨,ざっか,zakka,similar_romaji,kept:落下/rakka,普通名詞,人工物-その他
雑魚,ざこ,zako,similar_romaji,kept:箱/hako,普通名詞,動物
塹壕,ざんごう,zango,similar_romaji,kept:珊瑚/sango,普通名詞,場所-施設
残金,ざんきん,zankin,similar_romaji,kept:雑菌/zakkin,普通名詞,人工物-金銭
惨敗,ざんぱい,zanpai,similar_romaji,kept:乾杯/kanpai,サ変名詞,抽象物
残塁,ざんるい,zanrui,similar_romaji,kept:感涙/kanrui,サ変名詞,抽象物
残滓,ざんし,zanshi,similar_romaji,kept:卵子/ranshi,普通名詞,人工物-その他
笊,ざる,zaru,similar_romaji,kept:猿/saru,普通名詞,人工物-その他
雑誌,ざっし,zasshi,similar_romaji,kept:冊子/sasshi,普通名詞,人工物-その他;抽象物
雑踏,ざっとう,zatto,similar_romaji,kept:納豆/natto,サ変名詞,抽象物
座右,ざゆう,zayu,similar_romaji,kept:繭/mayu,普通名詞,場所-その他
座像,ざぞう,zazo,similar_romaji,kept:謎/nazo,普通名詞,抽象物;形・模様
絶海,ぜっかい,zekkai,similar_romaji,kept:石灰/sekkai,普通名詞,場所-その他
絶句,ぜっく,zekku,similar_romaji,kept:絶好/zekko,サ変名詞,抽象物
膳,ぜん,zen,similar_romaji,kept:天/ten,普通名詞,人工物-その他
前代,ぜんだい,zendai,similar_romaji,kept:前菜/zensai,普通名詞,時間
前後,ぜんご,zengo,similar_romaji,kept:剣豪/kengo,サ変名詞,場所-機能
禅師,ぜんじ,zenji,similar_romaji,kept:返事/henji,普通名詞,人
全人,ぜんじん,zenjin,similar_romaji,kept:原人/genjin,普通名詞,人
前回,ぜんかい,zenkai,similar_romaji,kept:前菜/zensai,時相名詞,時間
全巻,ぜんかん,zenkan,similar_romaji,kept:転換/tenkan,普通名詞,人工物-その他
全景,ぜんけい,zenkei,similar_romaji,kept:絶景/zekkei,普通名詞,抽象物
前期,ぜんき,zenki,similar_romaji,kept:前衛/zenei,時相名詞,時間
全戸,ぜんこ,zenko,similar_romaji,kept:千古/senko,普通名詞,場所-施設
ぜんまい,ぜんまい,zenmai,similar_romaji,kept:玄米/genmai,普通名詞,人工物-その他
全面,ぜんめん,zenmen,similar_romaji,kept:全県/zenken,普通名詞,場所-その他
前年,ぜんねん,zennen,similar_romaji,kept:天然/tennen,時相名詞,時間
善人,ぜんにん,zennin,similar_romaji,kept:仙人/sennin,普通名詞,人
全敗,ぜんぱい,zenpai,similar_romaji,kept:年輩/nenpai,サ変名詞,抽象物
全編,ぜんぺん,zenpen,similar_romaji,kept:全県/zenken,普通名詞,抽象物
前方,ぜんぽう,zenpo,similar_romaji,kept:連峰/renpo,普通名詞,場所-機能
前夫,ぜんぷ,zenpu,similar_romaji,kept:絹布/kenpu,普通名詞,人
前世,ぜんせ,zense,similar_romaji,kept:現世/gense,普通名詞,時間
全線,ぜんせん,zensen,similar_romaji,kept:源泉/gensen,普通名詞,場所-施設
全書,ぜんしょ,zensho,similar_romaji,kept:原初/gensho,普通名詞,抽象物
前週,ぜんしゅう,zenshu,similar_romaji,kept:練習/renshu,時相名詞,時間
全体,ぜんたい,zentai,similar_romaji,kept:天体/tentai,普通名詞,抽象物
前庭,ぜんてい,zentei,similar_romaji,kept:船艇/sentei,普通名詞,場所-施設
前夜,ぜんや,zenya,similar_romaji,kept:原野/genya,時相名詞,時間
善哉,ぜんざい,zenzai,similar_romaji,kept:前栽/senzai,普通名詞,人工物-食べ物;抽象物
絶版,ぜっぱん,zeppan,similar_romaji,kept:鉄板/teppan,普通名詞,抽象物
象眼,ぞうがん,zogan,similar_romaji,kept:溶岩/yogan,サ変名詞,抽象物
象牙,ぞうげ,zoge,similar_romaji,kept:峠/toge,普通名詞,動物-部位
造語,ぞうご,zogo,similar_romaji,kept:老後/rogo,サ変名詞,抽象物
増補,ぞうほ,zoho,similar_romaji,kept:上方/joho,サ変名詞,抽象物
沿い,ぞい,zoi,similar_romaji,kept:問/toi,普通名詞,場所-その他
造花,ぞうか,zoka,similar_romaji,kept:猛火/moka,普通名詞,人工物-その他
雑木,ぞうき,zoki,similar_romaji,kept:軒/noki,普通名詞,植物
雑巾,ぞうきん,zokin,similar_romaji,kept:合金/gokin,普通名詞,人工物-その他
続行,ぞっこう,zokko,similar_romaji,kept:特効/tokko,サ変名詞,抽象物
続投,ぞくとう,zokuto,similar_romaji,kept:即答/sokuto,サ変名詞,抽象物
雑煮,ぞうに,zoni,similar_romaji,kept:銭/zeni,普通名詞,人工物-食べ物
草履,ぞうり,zori,similar_romaji,kept:鳥/tori,普通名詞,人工物-衣類
贈答,ぞうとう,zoto,similar_romaji,kept:元/moto,サ変名詞,抽象物
図版,ずはん,zuhan,similar_romaji,kept:夕飯/yuhan,普通名詞,人工物-その他;抽象物
随所,ずいしょ,zuisho,similar_romaji,kept:水晶/suisho,普通名詞,場所-その他
随想,ずいそう,zuiso,similar_romaji,kept:水素/suiso,普通名詞,抽象物
図解,ずかい,zukai,similar_romaji,kept:樹海/jukai,サ変名詞,抽象物
図形,ずけい,zukei,similar_romaji,kept:婦警/fukei,普通名詞,形・模様
頭脳,ずのう,zuno,similar_romaji,kept:布/nuno,普通名詞,動物-部位
厨子,ずし,zushi,similar_romaji,kept:主/nushi,普通名詞,人工物-その他
図体,ずうたい,zutai,similar_romaji,kept:舞台/butai,普通名詞,動物-部位
図像,ずぞう,zuzo,similar_romaji,kept:偶像/guzo,普通名詞,抽象物
売店,ばいてん,baiten,technical_domain,ビジネス,普通名詞,場所-施設
罰金,ばっきん,bakkin,technical_domain,政治,普通名詞,人工物-金銭
幕府,ばくふ,bakufu,technical_domain,政治,普通名詞,組織・団体;場所-施設
幕僚,ばくりょう,bakuryo,technical_domain,政治,普通名詞,人
米軍,べいぐん,beigun,technical_domain,政治,普通名詞,組織・団体
弁護人,べんごにん,bengonin,technical_domain,政治,普通名詞,人
別動隊,べつどうたい,betsudotai,technical_domain,政治,普通名詞,組織・団体
母艦,ぼかん,bokan,technical_domain,政治,普通名詞,人工物-乗り物
亡国,ぼうこく,bokoku,technical_domain,政治,普通名詞,場所-その他
部長,ぶちょう,bucho,technical_domain,ビジネス,普通名詞,人
部品,ぶひん,buhin,technical_domain,科学・技術,普通名詞,人工物-その他
部下,ぶか,buka,technical_domain,ビジネス,普通名詞,人
武器,ぶき,buki,technical_domain,政治,普通名詞,人工物-その他
部局,ぶきょく,bukyoku,technical_domain,ビジネス;政治,普通名詞,組織・団体;場所-その他
分譲,ぶんじょう,bunjo,technical_domain,ビジネス,サ変名詞,場所-施設;抽象物
文民,ぶんみん,bunmin,technical_domain,政治,普通名詞,人
分社,ぶんしゃ,bunsha,technical_domain,ビジネス,普通名詞,場所-施設
分子,ぶんし,bunshi,technical_domain,科学・技術,普通名詞,自然物
分署,ぶんしょ,bunsho,technical_domain,政治,普通名詞,場所-施設
分隊,ぶんたい,buntai,technical_domain,政治,普通名詞,組織・団体
地銀,ちぎん,chigin,technical_domain,ビジネス,普通名詞,組織・団体
知事,ちじ,chiji,technical_domain,政治,普通名詞,人
地検,ちけん,chiken,technical_domain,政治,普通名詞,組織・団体
蓄電池,ちくでんち,chikudenchi,technical_domain,科学・技術,普通名詞,人工物-その他
賃金,ちんぎん,chingin,technical_domain,ビジネス,普通名詞,人工物-金銭
地裁,ちさい,chisai,technical_domain,政治,普通名詞,組織・団体
帳簿,ちょうぼ,chobo,technical_domain,ビジネス,普通名詞,人工物-金銭
町議,ちょうぎ,chogi,technical_domain,政治,普通名詞,人
町会,ちょうかい,chokai,technical_domain,政治,普通名詞,組織・団体
朝刊,ちょうかん,chokan,technical_domain,メディア,普通名詞,人工物-その他
町民,ちょうみん,chomin,technical_domain,政治,普通名詞,人
町人,ちょうにん,chonin,technical_domain,政治,普通名詞,人
庁舎,ちょうしゃ,chosha,technical_domain,政治,普通名詞,場所-施設
町村,ちょうそん,choson,technical_domain,政治,普通名詞,場所-その他
朝廷,ちょうてい,chotei,technical_domain,政治,普通名詞,場所-その他
中尉,ちゅうい,chui,technical_domain,政治,普通名詞,人
中将,ちゅうじょう,chujo,technical_domain,政治,普通名詞,人
中堅,ちゅうけん,chuken,technical_domain,ビジネス,普通名詞,人
中佐,ちゅうさ,chusa,technical_domain,政治,普通名詞,人
中生代,ちゅうせいだい,chuseidai,technical_domain,科学・技術,普通名詞,時間
中性子,ちゅうせいし,chuseishi,technical_domain,科学・技術,普通名詞,自然物
中隊,ちゅうたい,chutai,technical_domain,政治,普通名詞,組織・団体
中途,ちゅうと,chuto,technical_domain,ビジネス,普通名詞,場所-その他;時間
駐在,ちゅうざい,chuzai,technical_domain,政治,サ変名詞,人;抽象物
代議員,だいぎいん,daigiin,technical_domain,政治,普通名詞,人
代議士,だいぎし,daigishi,technical_domain,政治,普通名詞,人
大本営,だいほんえい,daihonei,technical_domain,政治,普通名詞,組織・団体
大臣,だいじん,daijin,technical_domain,政治,普通名詞,人
太政官,だいじょうかん,daijokan,technical_domain,政治,普通名詞,場所-施設
代金,だいきん,daikin,technical_domain,ビジネス,普通名詞,人工物-金銭
内裏,だいり,dairi,technical_domain,政治,普通名詞,場所-施設
第三国,だいさんごく,daisangoku,technical_domain,政治,普通名詞,場所-その他
第三党,だいさんとう,daisanto,technical_domain,政治,普通名詞,組織・団体
大審院,だいしんいん,daishinin,technical_domain,政治,普通名詞,組織・団体;場所-施設
大隊,だいたい,daitai,technical_domain,政治,普通名詞,組織・団体
大統領,だいとうりょう,daitoryo,technical_domain,政治,普通名詞,人
弾丸,だんがん,dangan,technical_domain,政治,普通名詞,人工物-その他
男爵,だんしゃく,danshaku,technical_domain,政治,普通名詞,人
弾頭,だんとう,danto,technical_domain,政治,普通名詞,人工物-その他
弾薬,だんやく,danyaku,technical_domain,政治,普通名詞,人工物-その他
でか,でか,deka,technical_domain,政治,普通名詞,人
出店,でみせ,demise,technical_domain,ビジネス,普通名詞,場所-施設
電磁石,でんじしゃく,denjishaku,technical_domain,科学・技術,普通名詞,人工物-その他
殿下,でんか,denka,technical_domain,政治,普通名詞,人
電極,でんきょく,denkyoku,technical_domain,科学・技術,普通名詞,人工物-その他
伝票,でんぴょう,denpyo,technical_domain,ビジネス,普通名詞,人工物-その他
電炉,でんろ,denro,technical_domain,科学・技術,普通名詞,場所-施設
電子,でんし,denshi,technical_domain,科学・技術,普通名詞,自然物
銅板,どうばん,doban,technical_domain,科学・技術,普通名詞,人工物-その他
道庁,どうちょう,docho,technical_domain,政治,普通名詞,組織・団体;場所-施設
道府県,どうふけん,dofuken,technical_domain,政治,普通名詞,場所-その他
道警,どうけい,dokei,technical_domain,政治,普通名詞,組織・団体
銅剣,どうけん,doken,technical_domain,政治,普通名詞,人工物-その他
同僚,どうりょう,doryo,technical_domain,ビジネス,普通名詞,人
動産,どうさん,dosan,technical_domain,ビジネス,普通名詞,人工物-金銭
導線,どうせん,dosen,technical_domain,科学・技術,普通名詞,人工物-その他
導体,どうたい,dotai,technical_domain,科学・技術,普通名詞,自然物
英霊,えいれい,eirei,technical_domain,政治,普通名詞,人
衛星,えいせい,eisei,technical_domain,科学・技術,普通名詞,自然物
液晶,えきしょう,ekisho,technical_domain,科学・技術,普通名詞,人工物-その他
援軍,えんぐん,engun,technical_domain,政治,普通名詞,組織・団体
塩基,えんき,enki,technical_domain,科学・技術,普通名詞,自然物
府議,ふぎ,fugi,technical_domain,政治,普通名詞,人
府県,ふけん,fuken,technical_domain,政治,普通名詞,組織・団体;場所-その他
風車,ふうしゃ,fusha,technical_domain,科学・技術,普通名詞,人工物-その他
弗素,ふっそ,fusso,technical_domain,科学・技術,普通名詞,自然物
画報,がほう,gaho,technical_domain,メディア,普通名詞,人工物-その他
外地,がいち,gaichi,technical_domain,政治,普通名詞,場所-その他
外貨,がいか,gaika,technical_domain,ビジネス;政治,普通名詞,人工物-金銭
外国,がいこく,gaikoku,technical_domain,政治,普通名詞,場所-その他
外債,がいさい,gaisai,technical_domain,ビジネス;政治,普通名詞,人工物-金銭
外使,がいし,gaishi,technical_domain,政治,普通名詞,人
外商,がいしょう,gaisho,technical_domain,ビジネス,普通名詞,人
学会,がっかい,gakkai,technical_domain,科学・技術,普通名詞,組織・団体;抽象物
学者,がくしゃ,gakusha,technical_domain,科学・技術,普通名詞,人
元金,がんきん,gankin,technical_domain,ビジネス,普通名詞,人工物-金銭
元本,がんぽん,ganpon,technical_domain,ビジネス,普通名詞,人工物-金銭
元利,がんり,ganri,technical_domain,ビジネス,普通名詞,人工物-金銭
迎賓館,げいひんかん,geihinkan,technical_domain,政治,普通名詞,場所-施設
月給,げっきゅう,gekkyu,technical_domain,ビジネス,普通名詞,人工物-金銭
原告,げんこく,genkoku,technical_domain,政治,普通名詞,人
原発,げんぱつ,genpatsu,technical_domain,政治;科学・技術,普通名詞,場所-施設
現品,げんぴん,genpin,technical_domain,ビジネス,普通名詞,人工物-その他
原票,げんぴょう,genpyo,technical_domain,ビジネス,普通名詞,人工物-その他
原料,げんりょう,genryo,technical_domain,ビジネス;科学・技術,普通名詞,人工物-その他;自然物
原子,げんし,genshi,technical_domain,科学・技術,普通名詞,自然物
原子核,げんしかく,genshikaku,technical_domain,科学・技術,普通名詞,人工物-その他
元首,げんしゅ,genshu,technical_domain,政治,普通名詞,人
元素,げんそ,genso,technical_domain,科学・技術,普通名詞,自然物
元帥,げんすい,gensui,technical_domain,政治,普通名詞,人
月収,げっしゅう,gesshu,technical_domain,ビジネス,普通名詞,人工物-金銭
議員,ぎいん,giin,technical_domain,政治,普通名詞,人
議場,ぎじょう,gijo,technical_domain,政治,普通名詞,組織・団体
議会,ぎかい,gikai,technical_domain,政治,普通名詞,組織・団体
技官,ぎかん,gikan,technical_domain,科学・技術,普通名詞,人
銀行,ぎんこう,ginko,technical_domain,ビジネス,普通名詞,組織・団体;場所-施設
議席,ぎせき,giseki,technical_domain,政治,普通名詞,場所-施設部位
技師,ぎし,gishi,technical_domain,科学・技術,普通名詞,人
号外,ごうがい,gogai,technical_domain,メディア,普通名詞,人工物-その他
御陵,ごりょう,goryo,technical_domain,政治,普通名詞,場所-施設
合繊,ごうせん,gosen,technical_domain,科学・技術,普通名詞,人工物-その他
御用邸,ごようてい,goyotei,technical_domain,政治,普通名詞,場所-施設
軍馬,ぐんば,gunba,technical_domain,政治,普通名詞,動物
軍部,ぐんぶ,gunbu,technical_domain,政治,普通名詞,組織・団体
軍人,ぐんじん,gunjin,technical_domain,政治,普通名詞,人
軍靴,ぐんか,gunka,technical_domain,政治,普通名詞,人工物-衣類
軍艦,ぐんかん,gunkan,technical_domain,政治,普通名詞,人工物-乗り物
軍旗,ぐんき,gunki,technical_domain,政治,普通名詞,人工物-その他
軍港,ぐんこう,gunko,technical_domain,政治,普通名詞,場所-施設
軍国,ぐんこく,gunkoku,technical_domain,政治,普通名詞,組織・団体
軍服,ぐんぷく,gunpuku,technical_domain,政治,普通名詞,人工物-その他
軍将,ぐんしょう,gunsho,technical_domain,政治,普通名詞,人
軍曹,ぐんそう,gunso,technical_domain,政治,普通名詞,人
軍隊,ぐんたい,guntai,technical_domain,政治,普通名詞,組織・団体
軍属,ぐんぞく,gunzoku,technical_domain,政治,普通名詞,人
魚雷,ぎょらい,gyorai,technical_domain,政治,普通名詞,人工物-その他
行政書士,ぎょうせいしょし,gyoseishoshi,technical_domain,政治,普通名詞,人
業者,ぎょうしゃ,gyosha,technical_domain,ビジネス,普通名詞,人
派閥,はばつ,habatsu,technical_domain,政治,普通名詞,組織・団体
鋼,はがね,hagane,technical_domain,科学・技術,普通名詞,人工物-その他
廃液,はいえき,haieki,technical_domain,科学・技術,普通名詞,人工物-その他
排煙,はいえん,haien,technical_domain,科学・技術,サ変名詞,人工物-その他
配当,はいとう,haito,technical_domain,ビジネス,サ変名詞,人工物-金銭
白金,はっきん,hakkin,technical_domain,科学・技術,普通名詞,自然物
白亜紀,はくあき,hakuaki,technical_domain,科学・技術,普通名詞,時間
白銅,はくどう,hakudo,technical_domain,科学・技術,普通名詞,自然物
迫撃砲,はくげきほう,hakugekiho,technical_domain,政治,普通名詞,人工物-その他
白票,はくひょう,hakuhyo,technical_domain,政治,普通名詞,人工物-その他
伯爵,はくしゃく,hakushaku,technical_domain,政治,普通名詞,人
白書,はくしょ,hakusho,technical_domain,政治,普通名詞,人工物-その他;抽象物
はんだ,はんだ,handa,technical_domain,科学・技術,普通名詞,自然物
半導体,はんどうたい,handotai,technical_domain,科学・技術,普通名詞,自然物
判事,はんじ,hanji,technical_domain,政治,普通名詞,人
藩主,はんしゅ,hanshu,technical_domain,政治,普通名詞,人
初荷,はつに,hatsuni,technical_domain,ビジネス,普通名詞,人工物-その他
平安朝,へいあんちょう,heiancho,technical_domain,政治,普通名詞,時間
陛下,へいか,heika,technical_domain,政治,普通名詞,人
平民,へいみん,heimin,technical_domain,政治,普通名詞,人
弊社,へいしゃ,heisha,technical_domain,ビジネス,普通名詞,組織・団体
変圧器,へんあつき,henatsuki,technical_domain,科学・技術,普通名詞,人工物-その他
変電所,へんでんしょ,hendensho,technical_domain,科学・技術,普通名詞,場所-施設
編隊,へんたい,hentai,technical_domain,政治,普通名詞,組織・団体
非売品,ひばいひん,hibaihin,technical_domain,ビジネス,普通名詞,人工物-その他
被疑者,ひぎしゃ,higisha,technical_domain,政治,普通名詞,人
被験者,ひけんしゃ,hikensha,technical_domain,科学・技術,普通名詞,人
引当金,ひきあてきん,hikiatekin,technical_domain,ビジネス,普通名詞,人工物-金銭
被告,ひこく,hikoku,technical_domain,政治,普通名詞,人
被告人,ひこくにん,hikokunin,technical_domain,政治,普通名詞,人
秘書,ひしょ,hisho,technical_domain,ビジネス,普通名詞,人
砒素,ひそ,hiso,technical_domain,科学・技術,普通名詞,自然物
人質,ひとじち,hitojichi,technical_domain,政治,普通名詞,人
人攫い,ひとさらい,hitosarai,technical_domain,政治,普通名詞,人
日雇い,ひやとい,hiyatoi,technical_domain,ビジネス,普通名詞,人;抽象物
被用者,ひようしゃ,hiyosha,technical_domain,ビジネス,普通名詞,人
砲弾,ほうだん,hodan,technical_domain,政治,普通名詞,人工物-その他
保護司,ほごし,hogoshi,technical_domain,政治,普通名詞,人
砲火,ほうか,hoka,technical_domain,政治,普通名詞,自然物
邦国,ほうこく,hokoku,technical_domain,政治,普通名詞,組織・団体
俸給,ほうきゅう,hokyu,technical_domain,ビジネス,普通名詞,人工物-金銭
本庁,ほんちょう,honcho,technical_domain,政治,普通名詞,場所-施設
本陣,ほんじん,honjin,technical_domain,政治,普通名詞,場所-施設
本給,ほんきゅう,honkyu,technical_domain,ビジネス,普通名詞,人工物-金銭
本舗,ほんぽ,honpo,technical_domain,ビジネス,普通名詞,場所-施設
本欄,ほんらん,honran,technical_domain,メディア,普通名詞,場所-その他
本社,ほんしゃ,honsha,technical_domain,ビジネス,普通名詞,組織・団体;場所-施設
本紙,ほんし,honshi,technical_domain,メディア,普通名詞,人工物-その他
本隊,ほんたい,hontai,technical_domain,政治,普通名詞,組織・団体
本店,ほんてん,honten,technical_domain,ビジネス,普通名詞,場所-施設
捕虜,ほりょ,horyo,technical_domain,政治,普通名詞,人
硼酸,ほうさん,hosan,technical_domain,科学・技術,普通名詞,自然物
法曹,ほうそう,hoso,technical_domain,政治,普通名詞,人
法廷,ほうてい,hotei,technical_domain,政治,普通名詞,場所-施設
百貨店,ひゃっかてん,hyakkaten,technical_domain,ビジネス,普通名詞,場所-施設
氷床,ひょうしょう,hyosho,technical_domain,科学・技術,普通名詞,場所-自然
移民,いみん,imin,technical_domain,政治,サ変名詞,人;抽象物
印紙,いんし,inshi,technical_domain,ビジネス,普通名詞,人工物-その他
色刷り,いろずり,irozuri,technical_domain,メディア,サ変名詞,人工物-その他;抽象物
為政者,いせいしゃ,iseisha,technical_domain,政治,普通名詞,人
石綿,いしわた,ishiwata,technical_domain,科学・技術,普通名詞,人工物-その他
一等地,いっとうち,ittochi,technical_domain,ビジネス,普通名詞,場所-その他
地場,じば,jiba,technical_domain,ビジネス,普通名詞,場所-その他
次長,じちょう,jicho,technical_domain,ビジネス;政治,普通名詞,人
辞表,じひょう,jihyo,technical_domain,ビジネス;政治,普通名詞,人工物-その他
時給,じきゅう,jikyu,technical_domain,ビジネス,普通名詞,人工物-金銭
陣地,じんち,jinchi,technical_domain,政治,普通名詞,場所-その他
陣中,じんちゅう,jinchu,technical_domain,政治,普通名詞,場所-その他
人材,じんざい,jinzai,technical_domain,ビジネス,普通名詞,人
実費,じっぴ,jippi,technical_domain,ビジネス,普通名詞,人工物-金銭
地雷,じらい,jirai,technical_domain,政治,普通名詞,人工物-その他
実弾,じつだん,jitsudan,technical_domain,政治,普通名詞,人工物-その他
上院,じょういん,join,technical_domain,政治,普通名詞,組織・団体;場所-施設
上官,じょうかん,jokan,technical_domain,政治,普通名詞,人
上皇,じょうこう,joko,technical_domain,政治,普通名詞,人
上司,じょうし,joshi,technical_domain,ビジネス,普通名詞,人
城主,じょうしゅ,joshu,technical_domain,政治,普通名詞,人
女帝,じょてい,jotei,technical_domain,政治,普通名詞,人
助役,じょやく,joyaku,technical_domain,政治,普通名詞,人
重機,じゅうき,juki,technical_domain,科学・技術,普通名詞,人工物-その他
准尉,じゅんい,juni,technical_domain,政治,普通名詞,人
巡洋艦,じゅんようかん,junyokan,technical_domain,政治,普通名詞,人工物-乗り物
重臣,じゅうしん,jushin,technical_domain,政治,普通名詞,人
重役,じゅうやく,juyaku,technical_domain,ビジネス,普通名詞,人
重油,じゅうゆ,juyu,technical_domain,科学・技術,普通名詞,自然物
重税,じゅうぜい,juzei,technical_domain,政治,普通名詞,人工物-金銭
株価,かぶか,kabuka,technical_domain,ビジネス;政治,普通名詞,人工物-金銭
株券,かぶけん,kabuken,technical_domain,ビジネス,普通名詞,人工物-金銭
株主,かぶぬし,kabunushi,technical_domain,ビジネス,普通名詞,人
課徴金,かちょうきん,kachokin,technical_domain,政治,普通名詞,人工物-金銭
貨幣,かへい,kahei,technical_domain,ビジネス,普通名詞,人工物-金銭
会長,かいちょう,kaicho,technical_domain,ビジネス,普通名詞,人
買い時,かいどき,kaidoki,technical_domain,ビジネス,普通名詞,時間
海軍,かいぐん,kaigun,technical_domain,政治,普通名詞,組織・団体
